"Region","Country","City","Month","Day","Year","AvgTemperature","DATE"
"Africa","Kenya","Nairobi",8,5,2017,59.9,"2017-08-05"
"Africa","Kenya","Nairobi",8,6,2017,66.7,"2017-08-06"
"Africa","Kenya","Nairobi",8,7,2017,65.3,"2017-08-07"
"Africa","Kenya","Nairobi",8,8,2017,66.9,"2017-08-08"
"Africa","Kenya","Nairobi",8,9,2017,63.4,"2017-08-09"
"Africa","Kenya","Nairobi",8,10,2017,60.1,"2017-08-10"
"Africa","Kenya","Nairobi",8,11,2017,66,"2017-08-11"
"Africa","Kenya","Nairobi",8,12,2017,65.6,"2017-08-12"
"Africa","Kenya","Nairobi",8,13,2017,66.7,"2017-08-13"
"Africa","Kenya","Nairobi",8,14,2017,65.3,"2017-08-14"
"Africa","Kenya","Nairobi",8,15,2017,62.6,"2017-08-15"
"Africa","Kenya","Nairobi",8,16,2017,65.8,"2017-08-16"
"Africa","Kenya","Nairobi",8,17,2017,67.9,"2017-08-17"
"Africa","Kenya","Nairobi",8,18,2017,61.4,"2017-08-18"
"Africa","Kenya","Nairobi",8,19,2017,72.5,"2017-08-19"
"Africa","Kenya","Nairobi",8,20,2017,67.8,"2017-08-20"
"Africa","Kenya","Nairobi",8,21,2017,66.4,"2017-08-21"
"Africa","Kenya","Nairobi",8,22,2017,68,"2017-08-22"
"Africa","Kenya","Nairobi",8,23,2017,67.8,"2017-08-23"
"Africa","Kenya","Nairobi",8,24,2017,65.9,"2017-08-24"
"Africa","Kenya","Nairobi",8,25,2017,62.6,"2017-08-25"
"Africa","Kenya","Nairobi",8,26,2017,64.7,"2017-08-26"
"Africa","Kenya","Nairobi",8,27,2017,66.7,"2017-08-27"
"Africa","Kenya","Nairobi",8,28,2017,64.9,"2017-08-28"
"Africa","Kenya","Nairobi",8,29,2017,66.4,"2017-08-29"
"Africa","Kenya","Nairobi",8,30,2017,66.7,"2017-08-30"
"Africa","Kenya","Nairobi",8,31,2017,64.7,"2017-08-31"
"Africa","Kenya","Nairobi",9,1,2017,65.5,"2017-09-01"
"Africa","Kenya","Nairobi",9,2,2017,64.6,"2017-09-02"
"Africa","Kenya","Nairobi",9,3,2017,62.9,"2017-09-03"
"Africa","Kenya","Nairobi",9,4,2017,62.5,"2017-09-04"
"Africa","Kenya","Nairobi",9,5,2017,64,"2017-09-05"
"Africa","Kenya","Nairobi",9,6,2017,64.3,"2017-09-06"
"Africa","Kenya","Nairobi",9,7,2017,62.2,"2017-09-07"
"Africa","Kenya","Nairobi",9,8,2017,67.7,"2017-09-08"
"Africa","Kenya","Nairobi",9,9,2017,65,"2017-09-09"
"Africa","Kenya","Nairobi",9,10,2017,65.4,"2017-09-10"
"Africa","Kenya","Nairobi",9,11,2017,68.8,"2017-09-11"
"Africa","Kenya","Nairobi",9,12,2017,64.8,"2017-09-12"
"Africa","Kenya","Nairobi",9,13,2017,64.6,"2017-09-13"
"Africa","Kenya","Nairobi",9,14,2017,63.1,"2017-09-14"
"Africa","Kenya","Nairobi",9,15,2017,68.4,"2017-09-15"
"Africa","Kenya","Nairobi",9,16,2017,67.1,"2017-09-16"
"Africa","Kenya","Nairobi",9,17,2017,69.9,"2017-09-17"
"Africa","Kenya","Nairobi",9,18,2017,70,"2017-09-18"
"Africa","Kenya","Nairobi",9,19,2017,66.1,"2017-09-19"
"Africa","Kenya","Nairobi",9,20,2017,67.9,"2017-09-20"
"Africa","Kenya","Nairobi",9,21,2017,66.4,"2017-09-21"
"Africa","Kenya","Nairobi",9,22,2017,67.3,"2017-09-22"
"Africa","Kenya","Nairobi",9,23,2017,68.7,"2017-09-23"
"Africa","Kenya","Nairobi",9,24,2017,68.8,"2017-09-24"
"Africa","Kenya","Nairobi",9,25,2017,68.3,"2017-09-25"
"Africa","Kenya","Nairobi",9,26,2017,68.3,"2017-09-26"
"Africa","Kenya","Nairobi",9,27,2017,70,"2017-09-27"
"Africa","Kenya","Nairobi",9,28,2017,68.3,"2017-09-28"
"Africa","Kenya","Nairobi",9,29,2017,66.6,"2017-09-29"
"Africa","Kenya","Nairobi",9,30,2017,71.4,"2017-09-30"
"Africa","Kenya","Nairobi",10,1,2017,69.1,"2017-10-01"
"Africa","Kenya","Nairobi",10,2,2017,68.6,"2017-10-02"
"Africa","Kenya","Nairobi",10,3,2017,70.4,"2017-10-03"
"Africa","Kenya","Nairobi",10,4,2017,68.8,"2017-10-04"
"Africa","Kenya","Nairobi",10,5,2017,72.9,"2017-10-05"
"Africa","Kenya","Nairobi",10,6,2017,70.7,"2017-10-06"
"Africa","Kenya","Nairobi",10,7,2017,69.4,"2017-10-07"
"Africa","Kenya","Nairobi",10,8,2017,70.2,"2017-10-08"
"Africa","Kenya","Nairobi",10,9,2017,71.3,"2017-10-09"
"Africa","Kenya","Nairobi",10,10,2017,73.6,"2017-10-10"
"Africa","Kenya","Nairobi",10,11,2017,72.4,"2017-10-11"
"Africa","Kenya","Nairobi",10,12,2017,71,"2017-10-12"
"Africa","Kenya","Nairobi",10,13,2017,69.9,"2017-10-13"
"Africa","Kenya","Nairobi",10,14,2017,70.6,"2017-10-14"
"Africa","Kenya","Nairobi",10,15,2017,69.6,"2017-10-15"
"Africa","Kenya","Nairobi",10,16,2017,70.6,"2017-10-16"
"Africa","Kenya","Nairobi",10,17,2017,72.1,"2017-10-17"
"Africa","Kenya","Nairobi",10,18,2017,71.8,"2017-10-18"
"Africa","Kenya","Nairobi",10,19,2017,70.3,"2017-10-19"
"Africa","Kenya","Nairobi",10,20,2017,70.6,"2017-10-20"
"Africa","Kenya","Nairobi",10,21,2017,66,"2017-10-21"
"Africa","Kenya","Nairobi",10,22,2017,69.2,"2017-10-22"
"Africa","Kenya","Nairobi",10,23,2017,67.9,"2017-10-23"
"Africa","Kenya","Nairobi",10,24,2017,69,"2017-10-24"
"Africa","Kenya","Nairobi",10,25,2017,66.6,"2017-10-25"
"Africa","Kenya","Nairobi",10,26,2017,68,"2017-10-26"
"Africa","Kenya","Nairobi",10,27,2017,69.4,"2017-10-27"
"Africa","Kenya","Nairobi",10,28,2017,70.1,"2017-10-28"
"Africa","Kenya","Nairobi",10,29,2017,68,"2017-10-29"
"Africa","Kenya","Nairobi",10,30,2017,67.9,"2017-10-30"
"Africa","Kenya","Nairobi",10,31,2017,68.3,"2017-10-31"
"Africa","Kenya","Nairobi",11,1,2017,68.3,"2017-11-01"
"Africa","Kenya","Nairobi",11,2,2017,65.3,"2017-11-02"
"Africa","Kenya","Nairobi",11,3,2017,64,"2017-11-03"
"Africa","Kenya","Nairobi",11,4,2017,65.7,"2017-11-04"
"Africa","Kenya","Nairobi",11,5,2017,64,"2017-11-05"
"Africa","Kenya","Nairobi",11,6,2017,64.7,"2017-11-06"
"Africa","Kenya","Nairobi",11,7,2017,67.2,"2017-11-07"
"Africa","Kenya","Nairobi",11,8,2017,67.4,"2017-11-08"
"Africa","Kenya","Nairobi",11,9,2017,66.9,"2017-11-09"
"Africa","Kenya","Nairobi",11,10,2017,66.9,"2017-11-10"
"Africa","Kenya","Nairobi",11,11,2017,69.4,"2017-11-11"
"Africa","Kenya","Nairobi",11,12,2017,66.1,"2017-11-12"
"Africa","Kenya","Nairobi",11,13,2017,66.1,"2017-11-13"
"Africa","Kenya","Nairobi",11,14,2017,65.5,"2017-11-14"
"Africa","Kenya","Nairobi",11,15,2017,66,"2017-11-15"
"Africa","Kenya","Nairobi",11,16,2017,67.4,"2017-11-16"
"Africa","Kenya","Nairobi",11,17,2017,67.3,"2017-11-17"
"Africa","Kenya","Nairobi",11,18,2017,67.2,"2017-11-18"
"Africa","Kenya","Nairobi",11,19,2017,65.7,"2017-11-19"
"Africa","Kenya","Nairobi",11,20,2017,66.2,"2017-11-20"
"Africa","Kenya","Nairobi",11,21,2017,67.5,"2017-11-21"
"Africa","Kenya","Nairobi",11,22,2017,69.6,"2017-11-22"
"Africa","Kenya","Nairobi",11,24,2017,70.5,"2017-11-24"
"Africa","Kenya","Nairobi",11,25,2017,65.8,"2017-11-25"
"Africa","Kenya","Nairobi",11,26,2017,66.7,"2017-11-26"
"Africa","Kenya","Nairobi",11,27,2017,67.5,"2017-11-27"
"Africa","Kenya","Nairobi",11,28,2017,67.9,"2017-11-28"
"Africa","Kenya","Nairobi",11,29,2017,68.8,"2017-11-29"
"Africa","Kenya","Nairobi",11,30,2017,67,"2017-11-30"
"Africa","Kenya","Nairobi",12,1,2017,69,"2017-12-01"
"Africa","Kenya","Nairobi",12,2,2017,69.5,"2017-12-02"
"Africa","Kenya","Nairobi",12,3,2017,63.1,"2017-12-03"
"Africa","Kenya","Nairobi",12,4,2017,63.1,"2017-12-04"
"Africa","Kenya","Nairobi",12,5,2017,71.8,"2017-12-05"
"Africa","Kenya","Nairobi",12,6,2017,69.5,"2017-12-06"
"Africa","Kenya","Nairobi",12,7,2017,71.4,"2017-12-07"
"Africa","Kenya","Nairobi",12,8,2017,63.3,"2017-12-08"
"Africa","Kenya","Nairobi",12,9,2017,69.8,"2017-12-09"
"Africa","Kenya","Nairobi",12,10,2017,67.1,"2017-12-10"
"Africa","Kenya","Nairobi",12,11,2017,65.9,"2017-12-11"
"Africa","Kenya","Nairobi",12,12,2017,69.3,"2017-12-12"
"Africa","Kenya","Nairobi",12,13,2017,67,"2017-12-13"
"Africa","Kenya","Nairobi",12,14,2017,71.3,"2017-12-14"
"Africa","Kenya","Nairobi",12,15,2017,71.4,"2017-12-15"
"Africa","Kenya","Nairobi",12,16,2017,71.8,"2017-12-16"
"Africa","Kenya","Nairobi",12,17,2017,70.4,"2017-12-17"
"Africa","Kenya","Nairobi",12,18,2017,69.6,"2017-12-18"
"Africa","Kenya","Nairobi",12,19,2017,66.4,"2017-12-19"
"Africa","Kenya","Nairobi",12,20,2017,67.2,"2017-12-20"
"Africa","Kenya","Nairobi",12,21,2017,67.6,"2017-12-21"
"Africa","Kenya","Nairobi",12,22,2017,67,"2017-12-22"
"Africa","Kenya","Nairobi",12,23,2017,68.6,"2017-12-23"
"Africa","Kenya","Nairobi",12,24,2017,69.2,"2017-12-24"
"Africa","Kenya","Nairobi",12,25,2017,70.1,"2017-12-25"
"Africa","Kenya","Nairobi",12,26,2017,70.3,"2017-12-26"
"Africa","Kenya","Nairobi",12,27,2017,69.9,"2017-12-27"
"Africa","Kenya","Nairobi",12,28,2017,70.4,"2017-12-28"
"Africa","Kenya","Nairobi",12,29,2017,72.3,"2017-12-29"
"Africa","Kenya","Nairobi",12,30,2017,69.9,"2017-12-30"
"Africa","Kenya","Nairobi",12,31,2017,74.5,"2017-12-31"
"Africa","Kenya","Nairobi",1,1,2018,71.5,"2018-01-01"
"Africa","Kenya","Nairobi",1,2,2018,68.3,"2018-01-02"
"Africa","Kenya","Nairobi",1,3,2018,68.9,"2018-01-03"
"Africa","Kenya","Nairobi",1,5,2018,69.5,"2018-01-05"
"Africa","Kenya","Nairobi",1,6,2018,69.7,"2018-01-06"
"Africa","Kenya","Nairobi",1,7,2018,69.2,"2018-01-07"
"Africa","Kenya","Nairobi",1,8,2018,69.9,"2018-01-08"
"Africa","Kenya","Nairobi",1,9,2018,70.1,"2018-01-09"
"Africa","Kenya","Nairobi",1,10,2018,67.8,"2018-01-10"
"Africa","Kenya","Nairobi",1,11,2018,68.2,"2018-01-11"
"Africa","Kenya","Nairobi",1,12,2018,67.8,"2018-01-12"
"Africa","Kenya","Nairobi",1,13,2018,68.1,"2018-01-13"
"Africa","Kenya","Nairobi",1,14,2018,68.6,"2018-01-14"
"Africa","Kenya","Nairobi",1,15,2018,70,"2018-01-15"
"Africa","Kenya","Nairobi",1,16,2018,70.5,"2018-01-16"
"Africa","Kenya","Nairobi",1,17,2018,70.3,"2018-01-17"
"Africa","Kenya","Nairobi",1,18,2018,71.3,"2018-01-18"
"Africa","Kenya","Nairobi",1,19,2018,72.2,"2018-01-19"
"Africa","Kenya","Nairobi",1,20,2018,70,"2018-01-20"
"Africa","Kenya","Nairobi",1,21,2018,70.6,"2018-01-21"
"Africa","Kenya","Nairobi",1,22,2018,70,"2018-01-22"
"Africa","Kenya","Nairobi",1,23,2018,70,"2018-01-23"
"Africa","Kenya","Nairobi",1,24,2018,70.7,"2018-01-24"
"Africa","Kenya","Nairobi",1,25,2018,69.3,"2018-01-25"
"Africa","Kenya","Nairobi",1,26,2018,70.1,"2018-01-26"
"Africa","Kenya","Nairobi",1,27,2018,71.1,"2018-01-27"
"Africa","Kenya","Nairobi",1,28,2018,71.4,"2018-01-28"
"Africa","Kenya","Nairobi",1,29,2018,72.7,"2018-01-29"
"Africa","Kenya","Nairobi",1,30,2018,72.5,"2018-01-30"
"Africa","Kenya","Nairobi",1,31,2018,71.6,"2018-01-31"
"Africa","Kenya","Nairobi",2,1,2018,70.5,"2018-02-01"
"Africa","Kenya","Nairobi",2,2,2018,69.9,"2018-02-02"
"Africa","Kenya","Nairobi",2,3,2018,70.4,"2018-02-03"
"Africa","Kenya","Nairobi",2,4,2018,70.9,"2018-02-04"
"Africa","Kenya","Nairobi",2,5,2018,71.4,"2018-02-05"
"Africa","Kenya","Nairobi",2,6,2018,71.5,"2018-02-06"
"Africa","Kenya","Nairobi",2,7,2018,74.8,"2018-02-07"
"Africa","Kenya","Nairobi",2,8,2018,69.1,"2018-02-08"
"Africa","Kenya","Nairobi",2,9,2018,69.5,"2018-02-09"
"Africa","Kenya","Nairobi",2,10,2018,70.6,"2018-02-10"
"Africa","Kenya","Nairobi",2,11,2018,69.6,"2018-02-11"
"Africa","Kenya","Nairobi",2,12,2018,69.5,"2018-02-12"
"Africa","Kenya","Nairobi",2,13,2018,69.3,"2018-02-13"
"Africa","Kenya","Nairobi",2,14,2018,70.3,"2018-02-14"
"Africa","Kenya","Nairobi",2,15,2018,68.7,"2018-02-15"
"Africa","Kenya","Nairobi",2,16,2018,70,"2018-02-16"
"Africa","Kenya","Nairobi",2,17,2018,71.1,"2018-02-17"
"Africa","Kenya","Nairobi",2,18,2018,71.1,"2018-02-18"
"Africa","Kenya","Nairobi",2,19,2018,73.6,"2018-02-19"
"Africa","Kenya","Nairobi",2,20,2018,72.3,"2018-02-20"
"Africa","Kenya","Nairobi",2,21,2018,74.4,"2018-02-21"
"Africa","Kenya","Nairobi",2,22,2018,73.3,"2018-02-22"
"Africa","Kenya","Nairobi",2,23,2018,74.3,"2018-02-23"
"Africa","Kenya","Nairobi",2,24,2018,74.3,"2018-02-24"
"Africa","Kenya","Nairobi",2,25,2018,75.7,"2018-02-25"
"Africa","Kenya","Nairobi",2,26,2018,76.2,"2018-02-26"
"Africa","Kenya","Nairobi",2,27,2018,75.4,"2018-02-27"
"Africa","Kenya","Nairobi",2,28,2018,74.5,"2018-02-28"
"Africa","Kenya","Nairobi",3,1,2018,68.3,"2018-03-01"
"Africa","Kenya","Nairobi",3,2,2018,64.9,"2018-03-02"
"Africa","Kenya","Nairobi",3,3,2018,66.5,"2018-03-03"
"Africa","Kenya","Nairobi",3,4,2018,64.2,"2018-03-04"
"Africa","Kenya","Nairobi",3,5,2018,66.6,"2018-03-05"
"Africa","Kenya","Nairobi",3,6,2018,67.2,"2018-03-06"
"Africa","Kenya","Nairobi",3,7,2018,70.1,"2018-03-07"
"Africa","Kenya","Nairobi",3,8,2018,73.7,"2018-03-08"
"Africa","Kenya","Nairobi",3,9,2018,70.4,"2018-03-09"
"Africa","Kenya","Nairobi",3,10,2018,67.2,"2018-03-10"
"Africa","Kenya","Nairobi",3,11,2018,67.2,"2018-03-11"
"Africa","Kenya","Nairobi",3,12,2018,65.9,"2018-03-12"
"Africa","Kenya","Nairobi",3,13,2018,65.7,"2018-03-13"
"Africa","Kenya","Nairobi",3,14,2018,69.2,"2018-03-14"
"Africa","Kenya","Nairobi",3,15,2018,64.1,"2018-03-15"
"Africa","Kenya","Nairobi",3,16,2018,64.9,"2018-03-16"
"Africa","Kenya","Nairobi",3,17,2018,66,"2018-03-17"
"Africa","Kenya","Nairobi",3,18,2018,67.7,"2018-03-18"
"Africa","Kenya","Nairobi",3,19,2018,64.2,"2018-03-19"
"Africa","Kenya","Nairobi",3,20,2018,66.8,"2018-03-20"
"Africa","Kenya","Nairobi",3,21,2018,66.6,"2018-03-21"
"Africa","Kenya","Nairobi",3,22,2018,67,"2018-03-22"
"Africa","Kenya","Nairobi",3,23,2018,68.7,"2018-03-23"
"Africa","Kenya","Nairobi",3,24,2018,69.6,"2018-03-24"
"Africa","Kenya","Nairobi",3,25,2018,68.6,"2018-03-25"
"Africa","Kenya","Nairobi",3,26,2018,68.1,"2018-03-26"
"Africa","Kenya","Nairobi",3,27,2018,66.4,"2018-03-27"
"Africa","Kenya","Nairobi",3,28,2018,67.5,"2018-03-28"
"Africa","Kenya","Nairobi",3,29,2018,67.2,"2018-03-29"
"Africa","Kenya","Nairobi",3,30,2018,67.5,"2018-03-30"
"Africa","Kenya","Nairobi",3,31,2018,67.8,"2018-03-31"
"Africa","Kenya","Nairobi",4,1,2018,68.9,"2018-04-01"
"Africa","Kenya","Nairobi",4,2,2018,68.4,"2018-04-02"
"Africa","Kenya","Nairobi",4,3,2018,65.3,"2018-04-03"
"Africa","Kenya","Nairobi",4,4,2018,66.5,"2018-04-04"
"Africa","Kenya","Nairobi",4,5,2018,66.9,"2018-04-05"
"Africa","Kenya","Nairobi",4,6,2018,67.8,"2018-04-06"
"Africa","Kenya","Nairobi",4,7,2018,68.2,"2018-04-07"
"Africa","Kenya","Nairobi",4,8,2018,67.4,"2018-04-08"
"Africa","Kenya","Nairobi",4,9,2018,67.9,"2018-04-09"
"Africa","Kenya","Nairobi",4,10,2018,70,"2018-04-10"
"Africa","Kenya","Nairobi",4,11,2018,65.2,"2018-04-11"
"Africa","Kenya","Nairobi",4,12,2018,69.3,"2018-04-12"
"Africa","Kenya","Nairobi",4,13,2018,68.1,"2018-04-13"
"Africa","Kenya","Nairobi",4,14,2018,67,"2018-04-14"
"Africa","Kenya","Nairobi",4,15,2018,66.4,"2018-04-15"
"Africa","Kenya","Nairobi",4,16,2018,68.2,"2018-04-16"
"Africa","Kenya","Nairobi",4,17,2018,66.7,"2018-04-17"
"Africa","Kenya","Nairobi",4,18,2018,67,"2018-04-18"
"Africa","Kenya","Nairobi",4,19,2018,66.4,"2018-04-19"
"Africa","Kenya","Nairobi",4,20,2018,67.3,"2018-04-20"
"Africa","Kenya","Nairobi",4,21,2018,68.3,"2018-04-21"
"Africa","Kenya","Nairobi",4,22,2018,68.3,"2018-04-22"
"Africa","Kenya","Nairobi",4,23,2018,67.3,"2018-04-23"
"Africa","Kenya","Nairobi",4,24,2018,64.7,"2018-04-24"
"Africa","Kenya","Nairobi",4,25,2018,65.2,"2018-04-25"
"Africa","Kenya","Nairobi",4,26,2018,66.9,"2018-04-26"
"Africa","Kenya","Nairobi",4,27,2018,66.4,"2018-04-27"
"Africa","Kenya","Nairobi",4,28,2018,66.1,"2018-04-28"
"Africa","Kenya","Nairobi",4,29,2018,66.1,"2018-04-29"
"Africa","Kenya","Nairobi",4,30,2018,66.8,"2018-04-30"
"Africa","Kenya","Nairobi",5,1,2018,65,"2018-05-01"
"Africa","Kenya","Nairobi",5,2,2018,64.9,"2018-05-02"
"Africa","Kenya","Nairobi",5,3,2018,65.5,"2018-05-03"
"Africa","Kenya","Nairobi",5,4,2018,67.3,"2018-05-04"
"Africa","Kenya","Nairobi",5,5,2018,66.8,"2018-05-05"
"Africa","Kenya","Nairobi",5,6,2018,67.2,"2018-05-06"
"Africa","Kenya","Nairobi",5,7,2018,64.4,"2018-05-07"
"Africa","Kenya","Nairobi",5,8,2018,65.7,"2018-05-08"
"Africa","Kenya","Nairobi",5,9,2018,65.6,"2018-05-09"
"Africa","Kenya","Nairobi",5,10,2018,65.1,"2018-05-10"
"Africa","Kenya","Nairobi",5,11,2018,65.2,"2018-05-11"
"Africa","Kenya","Nairobi",5,12,2018,68.5,"2018-05-12"
"Africa","Kenya","Nairobi",5,13,2018,69.1,"2018-05-13"
"Africa","Kenya","Nairobi",5,14,2018,68.7,"2018-05-14"
"Africa","Kenya","Nairobi",5,15,2018,67,"2018-05-15"
"Africa","Kenya","Nairobi",5,16,2018,67,"2018-05-16"
"Africa","Kenya","Nairobi",5,17,2018,66.7,"2018-05-17"
"Africa","Kenya","Nairobi",5,18,2018,66.3,"2018-05-18"
"Africa","Kenya","Nairobi",5,19,2018,65.8,"2018-05-19"
"Africa","Kenya","Nairobi",5,20,2018,64.3,"2018-05-20"
"Africa","Kenya","Nairobi",5,21,2018,64.8,"2018-05-21"
"Africa","Kenya","Nairobi",5,22,2018,64.5,"2018-05-22"
"Africa","Kenya","Nairobi",5,23,2018,64.6,"2018-05-23"
"Africa","Kenya","Nairobi",5,24,2018,63.9,"2018-05-24"
"Africa","Kenya","Nairobi",5,25,2018,66.2,"2018-05-25"
"Africa","Kenya","Nairobi",5,26,2018,64.3,"2018-05-26"
"Africa","Kenya","Nairobi",5,27,2018,65.3,"2018-05-27"
"Africa","Kenya","Nairobi",5,28,2018,66.1,"2018-05-28"
"Africa","Kenya","Nairobi",5,29,2018,65.1,"2018-05-29"
"Africa","Kenya","Nairobi",5,30,2018,66.6,"2018-05-30"
"Africa","Kenya","Nairobi",5,31,2018,65.9,"2018-05-31"
"Africa","Kenya","Nairobi",6,1,2018,67.3,"2018-06-01"
"Africa","Kenya","Nairobi",6,2,2018,67,"2018-06-02"
"Africa","Kenya","Nairobi",6,3,2018,66.1,"2018-06-03"
"Africa","Kenya","Nairobi",6,4,2018,66.2,"2018-06-04"
"Africa","Kenya","Nairobi",6,5,2018,65.6,"2018-06-05"
"Africa","Kenya","Nairobi",6,6,2018,64.9,"2018-06-06"
"Africa","Kenya","Nairobi",6,7,2018,60.5,"2018-06-07"
"Africa","Kenya","Nairobi",6,8,2018,63.2,"2018-06-08"
"Africa","Kenya","Nairobi",6,9,2018,62.5,"2018-06-09"
"Africa","Kenya","Nairobi",6,10,2018,63.2,"2018-06-10"
"Africa","Kenya","Nairobi",6,11,2018,63.3,"2018-06-11"
"Africa","Kenya","Nairobi",6,12,2018,62.6,"2018-06-12"
"Africa","Kenya","Nairobi",6,13,2018,65,"2018-06-13"
"Africa","Kenya","Nairobi",6,14,2018,63.3,"2018-06-14"
"Africa","Kenya","Nairobi",6,15,2018,63.1,"2018-06-15"
"Africa","Kenya","Nairobi",6,16,2018,64.3,"2018-06-16"
"Africa","Kenya","Nairobi",6,17,2018,61.1,"2018-06-17"
"Africa","Kenya","Nairobi",6,18,2018,58.4,"2018-06-18"
"Africa","Kenya","Nairobi",6,19,2018,61.3,"2018-06-19"
"Africa","Kenya","Nairobi",6,20,2018,64.5,"2018-06-20"
"Africa","Kenya","Nairobi",6,21,2018,64.1,"2018-06-21"
"Africa","Kenya","Nairobi",6,22,2018,61.1,"2018-06-22"
"Africa","Kenya","Nairobi",6,25,2018,58.2,"2018-06-25"
"Africa","Kenya","Nairobi",6,28,2018,67.1,"2018-06-28"
"Africa","Kenya","Nairobi",6,29,2018,63.6,"2018-06-29"
"Africa","Kenya","Nairobi",6,30,2018,59.3,"2018-06-30"
"Africa","Kenya","Nairobi",7,1,2018,69,"2018-07-01"
"Africa","Kenya","Nairobi",7,2,2018,62,"2018-07-02"
"Africa","Kenya","Nairobi",7,3,2018,62.6,"2018-07-03"
"Africa","Kenya","Nairobi",7,4,2018,60.2,"2018-07-04"
"Africa","Kenya","Nairobi",7,5,2018,64,"2018-07-05"
"Africa","Kenya","Nairobi",7,6,2018,63.4,"2018-07-06"
"Africa","Kenya","Nairobi",7,7,2018,62.3,"2018-07-07"
"Africa","Kenya","Nairobi",7,8,2018,63.4,"2018-07-08"
"Africa","Kenya","Nairobi",7,9,2018,62.7,"2018-07-09"
"Africa","Kenya","Nairobi",7,10,2018,63.3,"2018-07-10"
"Africa","Kenya","Nairobi",7,11,2018,61.9,"2018-07-11"
"Africa","Kenya","Nairobi",7,12,2018,63.4,"2018-07-12"
"Africa","Kenya","Nairobi",7,13,2018,61.6,"2018-07-13"
"Africa","Kenya","Nairobi",7,14,2018,62.6,"2018-07-14"
"Africa","Kenya","Nairobi",7,15,2018,62.1,"2018-07-15"
"Africa","Kenya","Nairobi",7,16,2018,63.7,"2018-07-16"
"Africa","Kenya","Nairobi",7,17,2018,57,"2018-07-17"
"Africa","Kenya","Nairobi",7,18,2018,63.9,"2018-07-18"
"Africa","Kenya","Nairobi",7,19,2018,61.7,"2018-07-19"
"Africa","Kenya","Nairobi",7,20,2018,61.5,"2018-07-20"
"Africa","Kenya","Nairobi",7,21,2018,59.8,"2018-07-21"
"Africa","Kenya","Nairobi",7,22,2018,62,"2018-07-22"
"Africa","Kenya","Nairobi",7,23,2018,60.9,"2018-07-23"
"Africa","Kenya","Nairobi",7,24,2018,60.5,"2018-07-24"
"Africa","Kenya","Nairobi",7,25,2018,58.7,"2018-07-25"
"Africa","Kenya","Nairobi",7,26,2018,63.1,"2018-07-26"
"Africa","Kenya","Nairobi",7,27,2018,61.9,"2018-07-27"
"Africa","Kenya","Nairobi",7,28,2018,58.7,"2018-07-28"
"Africa","Kenya","Nairobi",7,29,2018,62.2,"2018-07-29"
"Africa","Kenya","Nairobi",7,30,2018,62.6,"2018-07-30"
"Africa","Kenya","Nairobi",7,31,2018,64.7,"2018-07-31"
"Africa","Kenya","Nairobi",8,1,2018,65.7,"2018-08-01"
"Africa","Kenya","Nairobi",8,2,2018,60.2,"2018-08-02"
"Africa","Kenya","Nairobi",8,3,2018,70.4,"2018-08-03"
"Africa","Kenya","Nairobi",8,4,2018,64.8,"2018-08-04"
"Africa","Kenya","Nairobi",8,5,2018,62.5,"2018-08-05"
"Africa","Kenya","Nairobi",8,6,2018,64,"2018-08-06"
"Africa","Kenya","Nairobi",8,7,2018,65.9,"2018-08-07"
"Africa","Kenya","Nairobi",8,8,2018,61.7,"2018-08-08"
"Africa","Kenya","Nairobi",8,9,2018,64.2,"2018-08-09"
"Africa","Kenya","Nairobi",8,10,2018,62.4,"2018-08-10"
"Africa","Kenya","Nairobi",8,11,2018,63.1,"2018-08-11"
"Africa","Kenya","Nairobi",8,12,2018,63.2,"2018-08-12"
"Africa","Kenya","Nairobi",8,13,2018,61,"2018-08-13"
"Africa","Kenya","Nairobi",8,14,2018,63.6,"2018-08-14"
"Africa","Kenya","Nairobi",8,15,2018,62.7,"2018-08-15"
"Africa","Kenya","Nairobi",8,16,2018,59.7,"2018-08-16"
"Africa","Kenya","Nairobi",8,17,2018,60.9,"2018-08-17"
"Africa","Kenya","Nairobi",8,18,2018,61.7,"2018-08-18"
"Africa","Kenya","Nairobi",8,19,2018,62.3,"2018-08-19"
"Africa","Kenya","Nairobi",8,20,2018,62.1,"2018-08-20"
"Africa","Kenya","Nairobi",8,21,2018,62.4,"2018-08-21"
"Africa","Kenya","Nairobi",8,22,2018,65.4,"2018-08-22"
"Africa","Kenya","Nairobi",8,23,2018,63.8,"2018-08-23"
"Africa","Kenya","Nairobi",8,24,2018,66.7,"2018-08-24"
"Africa","Kenya","Nairobi",8,25,2018,65.7,"2018-08-25"
"Africa","Kenya","Nairobi",8,26,2018,65.2,"2018-08-26"
"Africa","Kenya","Nairobi",8,27,2018,64.3,"2018-08-27"
"Africa","Kenya","Nairobi",8,28,2018,60.8,"2018-08-28"
"Africa","Kenya","Nairobi",8,29,2018,61.6,"2018-08-29"
"Africa","Kenya","Nairobi",8,30,2018,65.7,"2018-08-30"
"Africa","Kenya","Nairobi",8,31,2018,63.3,"2018-08-31"
"Africa","Kenya","Nairobi",9,1,2018,61.2,"2018-09-01"
"Africa","Kenya","Nairobi",9,2,2018,62.3,"2018-09-02"
"Africa","Kenya","Nairobi",9,3,2018,63.8,"2018-09-03"
"Africa","Kenya","Nairobi",9,4,2018,63.1,"2018-09-04"
